DATE,sector,layoffs,ticker,Date,price,log_return
2023-01-01,Education and Health Services,153,XLV,2023-01-01,131.1695556640625,-0.014285322779999166
2023-02-01,Education and Health Services,107,XLV,2023-02-01,125.08121490478516,-0.046415806842177276
2023-03-01,Education and Health Services,145,XLV,2023-03-01,127.33361053466797,0.018007465242461773
2023-04-01,Education and Health Services,150,XLV,2023-04-01,131.84901428222656,0.0354612087774675
2023-05-01,Education and Health Services,181,XLV,2023-05-01,126.22077941894531,-0.04268696959109497
2023-06-01,Education and Health Services,248,XLV,2023-06-01,131.05908203125,0.03833206096949904
2023-07-01,Education and Health Services,228,XLV,2023-07-01,133.00648498535156,0.01485896989296176
2023-08-01,Education and Health Services,204,XLV,2023-08-01,132.0745086669922,-0.007006999083255305
2023-09-01,Education and Health Services,184,XLV,2023-09-01,127.6426010131836,-0.033556116911122036
2023-10-01,Education and Health Services,168,XLV,2023-10-01,123.98487854003906,-0.02865596943427018
2023-11-01,Education and Health Services,131,XLV,2023-11-01,130.72470092773438,0.05436003540963097
2023-12-01,Education and Health Services,128,XLV,2023-12-01,135.77210998535156,0.03861098187103473
2000-12-01,Finance and Insurance,24,XLF,2000-12-01,14.956345558166504,
2001-01-01,Finance and Insurance,94,XLF,2001-01-01,14.976037979125977,0.0013166599342657737
2001-02-01,Finance and Insurance,25,XLF,2001-02-01,13.968477249145508,-0.06727819009172087
2001-03-01,Finance and Insurance,22,XLF,2001-03-01,13.505406379699707,-0.0331511346001675
2001-04-01,Finance and Insurance,52,XLF,2001-04-01,14.040231704711914,0.03960083169478823
2001-05-01,Finance and Insurance,39,XLF,2001-05-01,14.657998085021973,0.0439997283023994
2001-06-01,Finance and Insurance,26,XLF,2001-06-01,14.499723434448242,-0.01079783539714474
2001-07-01,Finance and Insurance,48,XLF,2001-07-01,14.414739608764648,-0.005861065286368872
2001-08-01,Finance and Insurance,29,XLF,2001-08-01,13.461615562438965,-0.06612148898937809
2001-09-01,Finance and Insurance,40,XLF,2001-09-01,12.646845817565918,-0.06052540581729604
2001-10-01,Finance and Insurance,47,XLF,2001-10-01,12.522967338562012,-0.009795207500026937
2001-11-01,Finance and Insurance,33,XLF,2001-11-01,13.33620834350586,0.06493996055069418
2001-12-01,Finance and Insurance,31,XLF,2001-12-01,13.536949157714844,0.015052315398681904
2002-01-01,Finance and Insurance,71,XLF,2002-01-01,13.440875053405762,-0.0070971755297114525
2002-02-01,Finance and Insurance,45,XLF,2002-02-01,13.208258628845215,-0.017306642881231515
2002-03-01,Finance and Insurance,37,XLF,2002-03-01,14.03538703918457,0.06262206348178312
2002-04-01,Finance and Insurance,38,XLF,2002-04-01,13.72423267364502,-0.02216927575070482
2002-05-01,Finance and Insurance,58,XLF,2002-05-01,13.68272876739502,-0.0030241330963224344
2002-06-01,Finance and Insurance,60,XLF,2002-06-01,13.039575576782227,-0.04700474602298499
2002-07-01,Finance and Insurance,46,XLF,2002-07-01,12.00863265991211,-0.0790626129508214
2002-08-01,Finance and Insurance,48,XLF,2002-08-01,12.232659339904785,0.018655469472435016
2002-09-01,Finance and Insurance,40,XLF,2002-09-01,10.768694877624512,-0.11967671310069106
2002-10-01,Finance and Insurance,31,XLF,2002-10-01,11.81664752960205,0.09731473162592841
2002-11-01,Finance and Insurance,38,XLF,2002-11-01,12.256629943847656,0.03723411510273111
2002-12-01,Finance and Insurance,43,XLF,2002-12-01,11.523326873779297,-0.05982909441077222
2003-01-01,Finance and Insurance,67,XLF,2003-01-01,11.444928169250488,-0.006803478317290557
2003-02-01,Finance and Insurance,32,XLF,2003-02-01,11.091876029968262,-0.03084791219841687
2003-03-01,Finance and Insurance,43,XLF,2003-03-01,10.939075469970703,-0.013775898647326978
2003-04-01,Finance and Insurance,27,XLF,2003-04-01,12.369728088378906,0.1307836866411194
2003-05-01,Finance and Insurance,34,XLF,2003-05-01,12.999597549438477,0.05092023499298404
2003-06-01,Finance and Insurance,31,XLF,2003-06-01,12.994298934936523,-0.00040759834924131155
2003-07-01,Finance and Insurance,54,XLF,2003-07-01,13.623641014099121,0.048432168777535756
2003-08-01,Finance and Insurance,36,XLF,2003-08-01,13.464112281799316,-0.01170969876075778
2003-09-01,Finance and Insurance,42,XLF,2003-09-01,13.511971473693848,0.0035545746271907763
2003-10-01,Finance and Insurance,37,XLF,2003-10-01,14.524335861206055,0.0749235142690432
2003-11-01,Finance and Insurance,29,XLF,2003-11-01,14.470874786376953,-0.0036807930730859972
2003-12-01,Finance and Insurance,27,XLF,2003-12-01,15.037528038024902,0.0391581891221533
2004-01-01,Finance and Insurance,48,XLF,2004-01-01,15.621954917907715,0.038864557951612255
2004-02-01,Finance and Insurance,26,XLF,2004-02-01,16.06829071044922,0.028571058800705096
2004-03-01,Finance and Insurance,32,XLF,2004-03-01,15.810166358947754,-0.016064207211138326
2004-04-01,Finance and Insurance,23,XLF,2004-04-01,15.190234184265137,-0.03921098365494213
2004-05-01,Finance and Insurance,23,XLF,2004-05-01,15.449525833129883,0.017069628138671744
2004-06-01,Finance and Insurance,31,XLF,2004-06-01,15.438726425170898,-0.0006990122593811821
2004-07-01,Finance and Insurance,36,XLF,2004-07-01,15.186649322509766,-0.016327584006550766
2004-08-01,Finance and Insurance,65,XLF,2004-08-01,15.680739402770996,0.032534502494166784
2004-09-01,Finance and Insurance,37,XLF,2004-09-01,15.452707290649414,-0.01454217854556561
2004-10-01,Finance and Insurance,38,XLF,2004-10-01,15.618310928344727,0.010716804154798254
2004-11-01,Finance and Insurance,35,XLF,2004-11-01,16.10417366027832,0.03110853242470868
2004-12-01,Finance and Insurance,36,XLF,2004-12-01,16.666446685791016,0.034914739332423395
2005-01-01,Finance and Insurance,73,XLF,2005-01-01,16.407442092895508,-0.015540480690243497
2005-02-01,Finance and Insurance,33,XLF,2005-02-01,16.29758644104004,-0.006695477042276798
2005-03-01,Finance and Insurance,42,XLF,2005-03-01,15.59449291229248,-0.04314096024531899
2005-04-01,Finance and Insurance,51,XLF,2005-04-01,15.705123901367188,0.007094234464494864
2005-05-01,Finance and Insurance,36,XLF,2005-05-01,16.168975830078125,0.029535069676881465
2005-06-01,Finance and Insurance,21,XLF,2005-06-01,16.273908615112305,0.006489760770065578
2005-07-01,Finance and Insurance,34,XLF,2005-07-01,16.626062393188477,0.021639164038880887
2005-08-01,Finance and Insurance,46,XLF,2005-08-01,16.353862762451172,-0.016371863902593153
2005-09-01,Finance and Insurance,30,XLF,2005-09-01,16.398300170898438,0.0027172423477404006
2005-10-01,Finance and Insurance,39,XLF,2005-10-01,16.99669075012207,0.03649101266517718
2005-11-01,Finance and Insurance,23,XLF,2005-11-01,17.80685043334961,0.047665730649463
2005-12-01,Finance and Insurance,25,XLF,2005-12-01,17.695096969604492,-0.006275869175371929
2006-01-01,Finance and Insurance,53,XLF,2006-01-01,17.967927932739258,0.015418449732342188
2006-02-01,Finance and Insurance,45,XLF,2006-02-01,18.350351333618164,0.02128366733829634
2006-03-01,Finance and Insurance,32,XLF,2006-03-01,18.30536460876465,-0.002451545697171431
2006-04-01,Finance and Insurance,38,XLF,2006-04-01,19.200742721557617,0.04891342685216227
2006-05-01,Finance and Insurance,33,XLF,2006-05-01,18.47703742980957,-0.0376915259082925
2006-06-01,Finance and Insurance,42,XLF,2006-06-01,18.28480339050293,-0.010403942733617222
2006-07-01,Finance and Insurance,34,XLF,2006-07-01,18.81241226196289,0.028855047560095715
2006-08-01,Finance and Insurance,44,XLF,2006-08-01,19.03420639038086,0.01178977609726406
2006-09-01,Finance and Insurance,39,XLF,2006-09-01,19.688201904296875,0.03435895883983475
2006-10-01,Finance and Insurance,40,XLF,2006-10-01,20.26366424560547,0.029228791136228782
2006-11-01,Finance and Insurance,24,XLF,2006-11-01,20.406648635864258,0.00705619618079667
2006-12-01,Finance and Insurance,42,XLF,2006-12-01,21.01290512084961,0.0297087726555878
2007-01-01,Finance and Insurance,57,XLF,2007-01-01,21.370580673217773,0.017021708817086312
2007-02-01,Finance and Insurance,33,XLF,2007-02-01,20.719324111938477,-0.03047444387393139
2007-03-01,Finance and Insurance,47,XLF,2007-03-01,20.53489112854004,-0.008901496129990472
2007-04-01,Finance and Insurance,43,XLF,2007-04-01,21.4200382232666,0.04310454285761267
2007-05-01,Finance and Insurance,31,XLF,2007-05-01,21.93514060974121,0.024047687548713226
2007-06-01,Finance and Insurance,45,XLF,2007-06-01,20.939666748046875,-0.045382606813664794
2007-07-01,Finance and Insurance,61,XLF,2007-07-01,19.14542007446289,-0.08568649612111623
2007-08-01,Finance and Insurance,94,XLF,2007-08-01,19.640050888061523,0.025835464130578023
2007-09-01,Finance and Insurance,60,XLF,2007-09-01,19.971752166748047,0.01688902338273235
2007-10-01,Finance and Insurance,71,XLF,2007-10-01,19.773649215698242,-0.009919157287543112
2007-11-01,Finance and Insurance,19,XLF,2007-11-01,18.173233032226562,-0.08093681474844383
2007-12-01,Finance and Insurance,61,XLF,2007-12-01,16.959718704223633,-0.06677481798923768
2008-01-01,Finance and Insurance,78,XLF,2008-01-01,17.23847770690918,0.016436534564463257
2008-02-01,Finance and Insurance,37,XLF,2008-02-01,15.280357360839844,-0.11359009649004692
2008-03-01,Finance and Insurance,51,XLF,2008-03-01,14.712448120117188,-0.037165965907190235
2008-04-01,Finance and Insurance,66,XLF,2008-04-01,15.868739128112793,0.07859269909095157
2008-05-01,Finance and Insurance,37,XLF,2008-05-01,14.765497207641602,-0.06952297290694676
2008-06-01,Finance and Insurance,52,XLF,2008-06-01,12.08194637298584,-0.18174469825959816
2008-07-01,Finance and Insurance,70,XLF,2008-07-01,13.013238906860352,0.07708133318293808
2008-08-01,Finance and Insurance,75,XLF,2008-08-01,12.886900901794434,-0.00970842124471527
2008-09-01,Finance and Insurance,59,XLF,2008-09-01,11.966407775878906,-0.07142858728644008
2008-10-01,Finance and Insurance,44,XLF,2008-10-01,9.432869911193848,-0.21172083653976737
2008-11-01,Finance and Insurance,42,XLF,2008-11-01,7.68964147567749,-0.18480361246662524
2008-12-01,Finance and Insurance,58,XLF,2008-12-01,7.604608058929443,-0.011058177031661343
2009-01-01,Finance and Insurance,131,XLF,2009-01-01,5.696138858795166,-0.25096220414585657
2009-02-01,Finance and Insurance,72,XLF,2009-02-01,4.685135364532471,-0.17748926410065435
2009-03-01,Finance and Insurance,69,XLF,2009-03-01,5.431057453155518,0.15921036012531142
2009-04-01,Finance and Insurance,66,XLF,2009-04-01,6.681021690368652,0.2301511718471858
2009-05-01,Finance and Insurance,71,XLF,2009-05-01,7.614995002746582,0.1397949828129348
2009-06-01,Finance and Insurance,62,XLF,2009-06-01,7.4406514167785645,-0.022894773523178258
2009-07-01,Finance and Insurance,75,XLF,2009-07-01,8.142431259155273,0.09431698961117907
2009-08-01,Finance and Insurance,47,XLF,2009-08-01,9.200138092041016,0.12990061558044674
2009-09-01,Finance and Insurance,32,XLF,2009-09-01,9.350339889526367,0.016326037281471972
2009-10-01,Finance and Insurance,48,XLF,2009-10-01,8.82058048248291,-0.05665670053736316
2009-11-01,Finance and Insurance,23,XLF,2009-11-01,9.203539848327637,0.04341657180105751
2009-12-01,Finance and Insurance,46,XLF,2009-12-01,9.04030990600586,-0.01773556099194129
2010-01-01,Finance and Insurance,50,XLF,2010-01-01,8.935242652893066,-0.01162208532729525
2010-02-01,Finance and Insurance,32,XLF,2010-02-01,9.250306129455566,0.035260763339257206
2010-03-01,Finance and Insurance,37,XLF,2010-03-01,10.05057430267334,0.08651261504411134
2010-04-01,Finance and Insurance,37,XLF,2010-04-01,10.206110000610352,0.015475304520224276
2010-05-01,Finance and Insurance,38,XLF,2010-05-01,9.271391868591309,-0.09158417183071166
2010-06-01,Finance and Insurance,26,XLF,2010-06-01,8.721928596496582,-0.059264377979334815
2010-07-01,Finance and Insurance,39,XLF,2010-07-01,9.309864044189453,0.06740888109643928
2010-08-01,Finance and Insurance,40,XLF,2010-08-01,8.582038879394531,-0.07817785107712483
2010-09-01,Finance and Insurance,41,XLF,2010-09-01,9.082021713256836,0.05825921332782147
2010-10-01,Finance and Insurance,60,XLF,2010-10-01,9.235635757446289,0.016914080260920894
2010-11-01,Finance and Insurance,29,XLF,2010-11-01,9.17220401763916,-0.006868150874831391
2010-12-01,Finance and Insurance,44,XLF,2010-12-01,10.117331504821777,0.10304257137815864
2011-01-01,Finance and Insurance,51,XLF,2011-01-01,10.440497398376465,0.03194181127708151
2011-02-01,Finance and Insurance,33,XLF,2011-02-01,10.726975440979004,0.02743911824039036
2011-03-01,Finance and Insurance,26,XLF,2011-03-01,10.434128761291504,-0.027300023319599687
2011-04-01,Finance and Insurance,15,XLF,2011-04-01,10.45505428314209,0.0020054881753246434
2011-05-01,Finance and Insurance,25,XLF,2011-05-01,10.110383033752441,-0.032966949769491105
2011-06-01,Finance and Insurance,29,XLF,2011-06-01,9.797627449035645,-0.030934098507711894
2011-07-01,Finance and Insurance,26,XLF,2011-07-01,9.480501174926758,-0.03236766000324909
2011-08-01,Finance and Insurance,28,XLF,2011-08-01,8.570878028869629,-0.09594673628255268
2011-09-01,Finance and Insurance,41,XLF,2011-09-01,7.565182209014893,-0.11733871564467624
2011-10-01,Finance and Insurance,26,XLF,2011-10-01,8.681349754333496,0.147540074314211
2011-11-01,Finance and Insurance,31,XLF,2011-11-01,8.237632751464844,-0.05111152245043016
2011-12-01,Finance and Insurance,33,XLF,2011-12-01,8.35981559753418,0.014832276426453905
2012-01-01,Finance and Insurance,31,XLF,2012-01-01,9.09937572479248,0.0884660814140974
2012-02-01,Finance and Insurance,22,XLF,2012-02-01,9.552400588989258,0.049786367537549836
2012-03-01,Finance and Insurance,20,XLF,2012-03-01,10.225471496582031,0.07046091726603265
2012-04-01,Finance and Insurance,49,XLF,2012-04-01,10.01789665222168,-0.02029978220855
2012-05-01,Finance and Insurance,35,XLF,2012-05-01,9.095964431762695,-0.09202852180098364
2012-06-01,Finance and Insurance,29,XLF,2012-06-01,9.50499153137207,0.04496797482860315
2012-07-01,Finance and Insurance,24,XLF,2012-07-01,9.563741683959961,0.006180978951320526
2012-08-01,Finance and Insurance,35,XLF,2012-08-01,9.889927864074707,0.0341065443728803
2012-09-01,Finance and Insurance,24,XLF,2012-09-01,10.170445442199707,0.028363966045089617
2012-10-01,Finance and Insurance,38,XLF,2012-10-01,10.41578197479248,0.024122496304322283
2012-11-01,Finance and Insurance,43,XLF,2012-11-01,10.324070930480957,-0.008805008066938735
2012-12-01,Finance and Insurance,25,XLF,2012-12-01,10.736769676208496,0.039974419829786445
2013-01-01,Finance and Insurance,51,XLF,2013-01-01,11.456645965576172,0.06704775375435701
2013-02-01,Finance and Insurance,35,XLF,2013-02-01,11.59507942199707,0.012083244680585414
2013-03-01,Finance and Insurance,26,XLF,2013-03-01,12.003772735595703,0.035247133609391135
2013-04-01,Finance and Insurance,28,XLF,2013-04-01,12.368334770202637,0.03037062119027545
2013-05-01,Finance and Insurance,31,XLF,2013-05-01,13.12234115600586,0.06096264370364146
2013-06-01,Finance and Insurance,20,XLF,2013-06-01,12.864394187927246,-0.01965708443424785
2013-07-01,Finance and Insurance,39,XLF,2013-07-01,13.60688304901123,0.05771658192663143
2013-08-01,Finance and Insurance,43,XLF,2013-08-01,12.909605026245117,-0.051244507669725436
2013-09-01,Finance and Insurance,49,XLF,2013-09-01,13.221719741821289,0.02417693763222384
2013-10-01,Finance and Insurance,38,XLF,2013-10-01,13.713879585266113,0.03722358763119793
2013-11-01,Finance and Insurance,30,XLF,2013-11-01,14.32056999206543,0.044239152241874136
2013-12-01,Finance and Insurance,37,XLF,2013-12-01,14.57391357421875,0.017690886765937996
2014-01-01,Finance and Insurance,62,XLF,2014-01-01,14.106582641601562,-0.03206626210847685
2014-02-01,Finance and Insurance,33,XLF,2014-02-01,14.535272598266602,0.030389355633219983
2014-03-01,Finance and Insurance,45,XLF,2014-03-01,14.963960647583008,0.029492948716182354
2014-04-01,Finance and Insurance,39,XLF,2014-04-01,14.763936042785645,-0.013367089737012283
2014-05-01,Finance and Insurance,18,XLF,2014-05-01,14.985800743103027,0.015027476390741867
2014-06-01,Finance and Insurance,31,XLF,2014-06-01,15.288344383239746,0.020188686965957325
2014-07-01,Finance and Insurance,23,XLF,2014-07-01,15.126107215881348,-0.010611820566800878
2014-08-01,Finance and Insurance,38,XLF,2014-08-01,15.767330169677734,0.042391802771512
2014-09-01,Finance and Insurance,23,XLF,2014-09-01,15.63908576965332,-0.00813355201193422
2014-10-01,Finance and Insurance,34,XLF,2014-10-01,16.15782928466797,0.033169682848164905
2014-11-01,Finance and Insurance,27,XLF,2014-11-01,16.537364959716797,0.02348927373610543
2014-12-01,Finance and Insurance,50,XLF,2014-12-01,16.761030197143555,0.013524841349972228
2015-01-01,Finance and Insurance,31,XLF,2015-01-01,15.674951553344727,-0.06479784542026057
2015-02-01,Finance and Insurance,16,XLF,2015-02-01,16.587785720825195,0.05823521459533243
2015-03-01,Finance and Insurance,44,XLF,2015-03-01,16.424301147460938,-0.009855720113324695
2015-04-01,Finance and Insurance,46,XLF,2015-04-01,16.49928092956543,0.0045651733630129865
2015-05-01,Finance and Insurance,31,XLF,2015-05-01,16.82065200805664,0.01947788390676708
2015-06-01,Finance and Insurance,30,XLF,2015-06-01,16.670215606689453,-0.00894355351356968
2015-07-01,Finance and Insurance,41,XLF,2015-07-01,17.31311798095703,0.038565930365627166
2015-08-01,Finance and Insurance,52,XLF,2015-08-01,16.09069061279297,-0.0706070027079253
2015-09-01,Finance and Insurance,36,XLF,2015-09-01,15.561881065368652,-0.03286431640192522
2015-10-01,Finance and Insurance,27,XLF,2015-10-01,16.617952346801758,0.06786270098049285
2015-11-01,Finance and Insurance,26,XLF,2015-11-01,16.949195861816406,0.019932871878670433
2015-12-01,Finance and Insurance,37,XLF,2015-12-01,16.445419311523438,-0.029722740500503053
2016-01-01,Finance and Insurance,41,XLF,2016-01-01,15.083194732666016,-0.08283307059874723
2016-02-01,Finance and Insurance,34,XLF,2016-02-01,14.64570426940918,-0.029005159119861568
2016-03-01,Finance and Insurance,48,XLF,2016-03-01,15.624855041503906,0.06685583390755068
2016-04-01,Finance and Insurance,35,XLF,2016-04-01,16.259204864501953,0.0405987653205766
2016-05-01,Finance and Insurance,29,XLF,2016-05-01,16.56611442565918,0.018876049826230368
2016-06-01,Finance and Insurance,24,XLF,2016-06-01,15.945320129394531,-0.037473741899494706
2016-07-01,Finance and Insurance,22,XLF,2016-07-01,16.584566116333008,0.04008988102785427
2016-08-01,Finance and Insurance,47,XLF,2016-08-01,17.22271156311035,0.038478272045288975
2016-09-01,Finance and Insurance,30,XLF,2016-09-01,16.6605167388916,-0.03264264295193364
2016-10-01,Finance and Insurance,47,XLF,2016-10-01,17.121803283691406,0.027687409222007853
2016-11-01,Finance and Insurance,28,XLF,2016-11-01,19.52440643310547,0.14032418838163818
2016-12-01,Finance and Insurance,32,XLF,2016-12-01,20.166259765625,0.03287440950989473
2017-01-01,Finance and Insurance,36,XLF,2017-01-01,20.310108184814453,0.007133123388336715
2017-02-01,Finance and Insurance,39,XLF,2017-02-01,21.381816864013672,0.05276725606023702
2017-03-01,Finance and Insurance,33,XLF,2017-03-01,20.67605972290039,-0.03300735132107013
2017-04-01,Finance and Insurance,23,XLF,2017-04-01,20.57486343383789,-0.0048943701275160345
2017-05-01,Finance and Insurance,21,XLF,2017-05-01,20.330028533935547,-0.01189970959902864
2017-06-01,Finance and Insurance,38,XLF,2017-06-01,21.57169532775879,0.06107550669447459
2017-07-01,Finance and Insurance,28,XLF,2017-07-01,22.022850036621094,0.02091419807333139
2017-08-01,Finance and Insurance,43,XLF,2017-08-01,21.680524826049805,-0.015544092158918943
2017-09-01,Finance and Insurance,16,XLF,2017-09-01,22.69872283935547,0.04696371612195782
2017-10-01,Finance and Insurance,52,XLF,2017-10-01,23.445629119873047,0.03290521170744376
2017-11-01,Finance and Insurance,26,XLF,2017-11-01,24.25653648376465,0.034586718050754195
2017-12-01,Finance and Insurance,26,XLF,2017-12-01,24.600282669067383,0.014171280616785964
2018-01-01,Finance and Insurance,62,XLF,2018-01-01,26.335006713867188,0.07051642731654706
2018-02-01,Finance and Insurance,27,XLF,2018-02-01,25.564613342285156,-0.029253585539295357
2018-03-01,Finance and Insurance,25,XLF,2018-03-01,24.4134578704834,-0.045029254164297816
2018-04-01,Finance and Insurance,45,XLF,2018-04-01,24.39567756652832,-0.0007282992867869709
2018-05-01,Finance and Insurance,29,XLF,2018-05-01,24.15572166442871,-0.009836000719604443
2018-06-01,Finance and Insurance,34,XLF,2018-06-01,23.63136863708496,-0.021707197765732822
2018-07-01,Finance and Insurance,22,XLF,2018-07-01,24.947649002075195,0.05570055569801324
2018-08-01,Finance and Insurance,37,XLF,2018-08-01,25.286828994750977,0.01359566958183378
2018-09-01,Finance and Insurance,36,XLF,2018-09-01,24.61739158630371,-0.026473758674376624
2018-10-01,Finance and Insurance,29,XLF,2018-10-01,23.561100006103516,-0.042908346991071156
2018-11-01,Finance and Insurance,32,XLF,2018-11-01,24.179712295532227,0.02625566248046396
2018-12-01,Finance and Insurance,38,XLF,2018-12-01,21.355609893798828,-0.11679636081754452
2019-01-01,Finance and Insurance,41,XLF,2019-01-01,23.401288986206055,0.095791180986184
2019-02-01,Finance and Insurance,25,XLF,2019-02-01,23.924524307250977,0.02235925214860357
2019-03-01,Finance and Insurance,23,XLF,2019-03-01,23.19379234313965,-0.030543218110709147
2019-04-01,Finance and Insurance,33,XLF,2019-04-01,25.406763076782227,0.0954121991308221
2019-05-01,Finance and Insurance,18,XLF,2019-05-01,23.58422088623047,-0.0717345293079571
2019-06-01,Finance and Insurance,30,XLF,2019-06-01,25.02593231201172,0.06113033933730616
2019-07-01,Finance and Insurance,27,XLF,2019-07-01,25.745820999145508,0.028765709031677744
2019-08-01,Finance and Insurance,45,XLF,2019-08-01,24.533716201782227,-0.04707967158644932
2019-09-01,Finance and Insurance,21,XLF,2019-09-01,25.51798439025879,0.040119001148511746
2019-10-01,Finance and Insurance,18,XLF,2019-10-01,26.289281845092773,0.03022564176849407
2019-11-01,Finance and Insurance,16,XLF,2019-11-01,27.61748504638672,0.05052261256584578
2019-12-01,Finance and Insurance,24,XLF,2019-12-01,28.194564819335938,0.020895449820284018
2020-01-01,Finance and Insurance,46,XLF,2020-01-01,27.583152770996094,-0.021685457897918536
2020-02-01,Finance and Insurance,39,XLF,2020-02-01,24.48050880432129,-0.11248329704852522
2020-03-01,Finance and Insurance,82,XLF,2020-03-01,19.16826629638672,-0.21699886021146975
2020-04-01,Finance and Insurance,63,XLF,2020-04-01,21.159896850585938,0.10390248775783384
2020-05-01,Finance and Insurance,23,XLF,2020-05-01,21.73554801940918,0.027204819233667576
2020-06-01,Finance and Insurance,78,XLF,2020-06-01,21.48486328125,-0.011533398556839991
2020-07-01,Finance and Insurance,39,XLF,2020-07-01,22.453521728515625,0.04508562305402153
2020-08-01,Finance and Insurance,32,XLF,2020-08-01,23.415952682495117,0.042863251725773654
2020-09-01,Finance and Insurance,22,XLF,2020-09-01,22.490896224975586,-0.03950539489307514
2020-10-01,Finance and Insurance,16,XLF,2020-10-01,22.41730308532715,-0.003272130150452357
2020-11-01,Finance and Insurance,30,XLF,2020-11-01,26.194229125976562,0.16848262372477518
2020-12-01,Finance and Insurance,25,XLF,2020-12-01,27.697481155395508,0.05738867222201183
2021-01-01,Finance and Insurance,24,XLF,2021-01-01,27.345428466796875,-0.012710639159693171
2021-02-01,Finance and Insurance,28,XLF,2021-02-01,30.51919937133789,0.11606221158299435
2021-03-01,Finance and Insurance,39,XLF,2021-03-01,32.162757873535156,0.053853264045347515
2021-04-01,Finance and Insurance,24,XLF,2021-04-01,34.402069091796875,0.06962435333023209
2021-05-01,Finance and Insurance,18,XLF,2021-05-01,36.043426513671875,0.047711008820291445
2021-06-01,Finance and Insurance,38,XLF,2021-06-01,34.81003189086914,-0.034219682813311
2021-07-01,Finance and Insurance,37,XLF,2021-07-01,34.78600311279297,-0.0006902831388233555
2021-08-01,Finance and Insurance,35,XLF,2021-08-01,36.57673645019531,0.051478559683787894
2021-09-01,Finance and Insurance,23,XLF,2021-09-01,35.74803924560547,-0.02265640089892218
2021-10-01,Finance and Insurance,15,XLF,2021-10-01,38.514434814453125,0.07738593856410558
2021-11-01,Finance and Insurance,12,XLF,2021-11-01,36.31416702270508,-0.0571283936100333
2021-12-01,Finance and Insurance,23,XLF,2021-12-01,37.35690689086914,0.028714409654835293
2022-01-01,Finance and Insurance,24,XLF,2022-01-01,37.54549789428711,0.005048357027226613
2022-02-01,Finance and Insurance,28,XLF,2022-02-01,37.02643585205078,-0.013824881046931248
2022-03-01,Finance and Insurance,20,XLF,2022-03-01,36.83418273925781,-0.0051923202535930635
2022-04-01,Finance and Insurance,18,XLF,2022-04-01,33.30170440673828,-0.0959021775377853
2022-05-01,Finance and Insurance,34,XLF,2022-05-01,34.228092193603516,0.027818029238100728
2022-06-01,Finance and Insurance,35,XLF,2022-06-01,30.348844528198242,-0.11333519973778206
2022-07-01,Finance and Insurance,12,XLF,2022-07-01,32.70311737060547,0.07757372245983807
2022-08-01,Finance and Insurance,45,XLF,2022-08-01,32.062828063964844,-0.019578846242228165
2022-09-01,Finance and Insurance,38,XLF,2022-09-01,29.453176498413086,-0.08139180861855178
2022-10-01,Finance and Insurance,32,XLF,2022-10-01,33.138465881347656,0.12512366478139048
2022-11-01,Finance and Insurance,71,XLF,2022-11-01,35.41075897216797,0.06856965252876401
2022-12-01,Finance and Insurance,18,XLF,2022-12-01,33.35301971435547,-0.05811056632335487
2023-01-01,Finance and Insurance,24,XLF,2023-01-01,35.878143310546875,0.07570899480218785
2023-02-01,Finance and Insurance,20,XLF,2023-02-01,35.05380630493164,-0.022976021877166297
2023-03-01,Finance and Insurance,33,XLF,2023-03-01,31.550392150878906,-0.09994390120081897
2023-04-01,Finance and Insurance,27,XLF,2023-04-01,32.71292495727539,0.03684685758696982
2023-05-01,Finance and Insurance,33,XLF,2023-05-01,31.32235336303711,-0.042508323424286676
2023-06-01,Finance and Insurance,16,XLF,2023-06-01,33.2454833984375,0.06139800586215971
2023-07-01,Finance and Insurance,27,XLF,2023-07-01,34.9995002746582,0.05275955398811072
2023-08-01,Finance and Insurance,38,XLF,2023-08-01,34.058387756347656,-0.026889313016619565
2023-09-01,Finance and Insurance,23,XLF,2023-09-01,32.85970687866211,-0.035194880223364144
2023-10-01,Finance and Insurance,34,XLF,2023-10-01,32.200584411621094,-0.020058683708740754
2023-11-01,Finance and Insurance,34,XLF,2023-11-01,35.72314453125,0.10939429156315628
2023-12-01,Finance and Insurance,26,XLF,2023-12-01,37.41476821899414,0.0473537173152363
2000-12-01,Financial Activities,28,XLF,2000-12-01,14.956345558166504,
2001-01-01,Financial Activities,114,XLF,2001-01-01,14.976037979125977,0.0013166599342657737
2001-02-01,Financial Activities,46,XLF,2001-02-01,13.968477249145508,-0.06727819009172087
2001-03-01,Financial Activities,41,XLF,2001-03-01,13.505406379699707,-0.0331511346001675
2001-04-01,Financial Activities,78,XLF,2001-04-01,14.040231704711914,0.03960083169478823
2001-05-01,Financial Activities,50,XLF,2001-05-01,14.657998085021973,0.0439997283023994
2001-06-01,Financial Activities,46,XLF,2001-06-01,14.499723434448242,-0.01079783539714474
2001-07-01,Financial Activities,57,XLF,2001-07-01,14.414739608764648,-0.005861065286368872
2001-08-01,Financial Activities,47,XLF,2001-08-01,13.461615562438965,-0.06612148898937809
2001-09-01,Financial Activities,80,XLF,2001-09-01,12.646845817565918,-0.06052540581729604
2001-10-01,Financial Activities,88,XLF,2001-10-01,12.522967338562012,-0.009795207500026937
2001-11-01,Financial Activities,77,XLF,2001-11-01,13.33620834350586,0.06493996055069418
